intent_BF,intent_BL,intent_DC,intent_FT,intent_OT,intent_PF,intent_RF,intent_SC,intent_TS,change_AP,change_BL,change_CF,change_DA,change_DC,change_DP,change_LG,change_OT,change_TS,change_UI,risk_H,risk_L,risk_M,complexity_H,complexity_L,complexity_M,scope_C,scope_F,scope_L,scope_M,test_H,test_L,test_M,test_N,security_H,security_L,security_M,security_N,intent_confidence,intent_margin,change_confidence,change_margin,risk_confidence,risk_margin,complexity_confidence,complexity_margin,scope_confidence,scope_margin,test_confidence,test_margin,security_confidence,security_margin,buggy
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,46.00367248058319,29.600554704666138,93.4231460094452,90.42519330978394,50.046634674072266,19.691815972328182,68.76974701881409,50.2606213092804,61.78367137908936,31.7901074886322,45.94249129295349,14.36671018600464,34.47323143482208,2.0886272192001343,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,71.60503268241882,53.500449657440186,54.210442304611206,11.991310119628906,82.91040062904358,66.58437252044678,91.74846410751344,83.73157382011414,97.22302556037904,94.78909373283386,58.963561058044434,37.27207779884338,71.88647389411926,47.043171525001526,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,98.39322566986084,96.9897210597992,70.73732018470764,59.189772605896,88.15945982933044,76.9512414932251,94.81825232505798,89.79306817054749,98.66923689842224,97.53832817077635,86.71622276306152,76.9869327545166,91.13965630531312,87.00814843177795,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,75.58915615081787,61.162710189819336,31.05776011943817,4.492649435997009,52.12284326553345,9.247761964797974,62.81898021697998,27.02580690383911,50.790053606033325,24.33739304542541,89.49810266494751,84.42920446395874,33.09643268585205,0.8927196264266968,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,88.16803097724915,81.78116083145142,70.23885250091553,45.9649533033371,96.99140191078186,94.84858512878418,99.67442750930786,99.38557744026184,93.20397973060608,87.42896914482117,88.9937698841095,83.47962498664856,47.01628088951111,2.848571538925171,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.22735607624054,4.457537829875946,40.17192423343658,17.986881732940674,54.20106053352356,29.88824248313904,97.96118140220642,96.27566337585448,32.04796612262726,1.9416898488998413,57.762086391448975,30.47720491886139,58.51150751113892,38.91260623931885,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,89.79277610778809,83.68229866027832,98.98634552955627,98.4334111213684,74.57258701324463,59.88837480545044,96.70544266700745,94.35895681381226,75.37014484405518,56.899893283844,61.679863929748535,35.9678715467453,99.4786262512207,98.9726722240448,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,99.94712471961977,99.92802143096924,95.17247080802916,92.29851365089417,87.38681077957153,74.79754686355591,97.53643274307252,95.0946569442749,98.48363995552064,97.63159155845642,87.36206889152527,76.2552261352539,90.60701727867126,86.49965524673462,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.15748643875122,10.292169451713562,50.62105655670166,30.16830086708069,91.87761545181274,86.52969598770142,52.77431607246399,14.163804054260254,70.30600309371948,56.0224711894989,50.351482629776,28.008148074150085,86.69998049736023,80.9814989566803,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,49.54513609409332,33.03042948246002,58.75967741012573,45.23243308067322,54.413193464279175,27.05252170562744,44.36531066894531,14.811640977859495,38.60362470149994,12.071764469146729,44.41401362419128,17.05133318901062,42.55050718784332,11.419892311096191,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,66.34975075721741,44.80914175510407,52.80234217643738,11.679834127426147,80.3112268447876,61.235636472702026,98.58209490776062,97.41631746292114,87.7740204334259,80.10441064834595,77.61335372924805,65.71096181869507,93.9032793045044,89.77745771408081,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,81.77566528320312,69.23496127128601,60.11474132537842,27.93763875961304,93.02302598953248,86.69272661209106,97.16965556144714,94.58017349243164,86.09044551849365,76.12475156784058,51.652103662490845,18.30300092697144,71.76092863082886,48.46356511116028,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,67.24465489387512,56.93235397338867,89.10651803016663,79.71476316452026,96.0308849811554,92.30736494064332,93.1467592716217,86.39923334121704,99.05211925506592,98.31911325454712,83.72108340263367,74.32783842086792,87.0391309261322,79.89452481269836,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,36.87334656715393,10.726231336593628,91.41894578933716,87.87424564361572,70.25746703147888,54.457950592041016,35.66941022872925,0.0,44.768160581588745,13.999482989311218,45.517659187316895,19.58248019218445,61.1083984375,46.81890606880188,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,89.99216556549072,85.91267466545105,24.40351247787476,5.398038029670715,72.72095680236816,52.4480402469635,71.70552015304565,56.675225496292114,86.44362688064575,78.40311527252197,43.51375102996826,12.657883763313292,44.89708542823792,8.253151178359985,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.55036973953247,40.126681327819824,47.99177348613739,24.60245043039322,51.94815397262573,8.881622552871704,50.3829300403595,8.614012598991394,58.09460878372192,31.49695694446564,61.3986611366272,45.38186192512512,49.294936656951904,13.229992985725405,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.73281192779541,56.92463517189026,41.07593595981598,20.42165845632553,45.08681893348694,14.639079570770264,60.21369099617005,36.63367033004761,34.682828187942505,2.1013259887695312,66.36586785316467,41.95122718811035,37.38954663276672,9.631115198135376,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53.812021017074585,31.489098072052,45.10363042354584,8.86184275150299,49.97357428073883,2.474361658096313,98.84718656539916,97.8743314743042,60.11170744895935,34.95534360408783,46.05390429496765,22.986827790737152,44.65280473232269,7.778650522232056,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.50255787372589,16.391125321388245,79.08504605293274,70.48494815826416,44.73163187503815,8.928880095481873,59.989869594573975,35.75177192687988,43.33491027355194,17.050957679748535,38.1928950548172,10.250377655029297,47.51693308353424,17.076444625854492,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,58.5766077041626,37.7718985080719,30.17236888408661,0.9283065795898438,46.346667408943176,19.10086870193481,76.81069374084473,60.710299015045166,46.34739458560944,13.482171297073364,79.39785718917847,71.02938294410706,42.03620851039887,17.32439696788788,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,82.4058473110199,68.08586120605469,35.50274670124054,4.171684384346008,91.16758704185486,83.20145010948181,95.76870799064636,91.56092405319214,97.51004576683044,96.392422914505,90.49968123435974,85.9939694404602,83.15688371658325,66.78231954574585,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,82.30287432670593,71.1643934249878,47.06629514694214,2.8516024351119995,87.33127117156982,74.75000619888306,95.48738598823547,91.0213828086853,97.47876524925232,95.74831128120422,80.99588751792908,70.69841623306274,82.70396590232849,73.4248399734497,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.512253642082214,1.8735051155090328,95.12641429901124,93.85172128677368,60.17127633094788,35.088157653808594,93.52145791053772,89.78012800216675,57.77548551559448,37.174999713897705,42.88795590400696,15.197411179542542,53.97306680679321,31.47374391555786,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,87.87194490432739,78.61031293869019,51.9515872001648,6.104472279548645,92.67364740371704,88.05969953536987,97.9898452758789,96.40598893165588,75.92278718948364,58.98212194442749,55.69242238998413,25.88241398334503,98.52935671806335,97.2890555858612,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,94.2444920539856,90.590238571167,48.21287393569946,20.742008090019223,98.8381028175354,97.7401077747345,98.7241268157959,97.48137593269348,97.43245244026184,95.75603604316711,88.63098621368408,81.79649710655212,85.80894470214844,75.56052803993225,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,65.92090725898743,46.12786173820496,34.96735394001007,12.390732765197754,51.11651420593262,19.62454617023468,52.1320104598999,22.888603806495667,39.6271139383316,16.331537067890167,87.01406121253967,79.045969247818,55.33357262611389,34.977489709854126,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,80.50612807273865,64.6535336971283,64.17368650436401,29.823985695838928,89.53406810760498,79.16975021362305,96.2309718132019,92.49969124794006,97.44293689727785,95.65820693969728,81.62939548492432,68.30376386642456,73.92013669013977,51.375770568847656,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,99.22622442245483,98.59815239906312,58.81249904632568,23.14091324806213,93.59180331230164,90.2876079082489,96.2821125984192,92.66371130943298,97.62879610061646,96.0993230342865,83.54084491729736,73.5633134841919,88.99823427200317,78.36890816688538,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,90.25739431381226,81.86215162277222,95.27583718299866,92.01567769050598,93.50042939186096,87.52314448356628,96.8147039413452,93.7026023864746,97.76135683059692,96.02588415145874,88.3501648902893,83.0443263053894,46.28367722034454,2.8041869401931763,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,36.46723628044128,16.947729885578156,85.98337173461914,74.34678673744202,57.72312879562378,15.491986274719238,90.4032289981842,80.87480068206787,98.63237142562866,97.90247082710266,56.60912990570069,17.70228147506714,63.34917545318604,33.425143361091614,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,99.90703463554382,99.8360812664032,98.54379892349245,97.30331301689148,77.49139666557312,55.28973937034607,92.58387088775636,85.44456958770752,97.76993989944458,95.86372971534728,70.01751661300659,56.23025298118591,82.1155846118927,67.84603595733643,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,84.7071886062622,75.20330548286438,92.94697642326356,86.21392250061035,59.191107749938965,18.509691953659058,93.93934607505798,87.93400526046753,97.7579653263092,96.12769484519958,70.13797163963318,45.89893817901611,58.81633162498474,18.392497301101685,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.47786462306976,10.15617549419403,48.29732179641724,22.44562804698944,71.41544222831726,43.4487521648407,84.15629863739014,68.5889482498169,98.36126565933228,97.2338855266571,62.28841543197632,35.49850285053253,59.84253287315369,34.896454215049744,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,67.40397214889526,52.12726593017578,24.847298860549927,4.725342988967896,48.77711236476898,4.365044832229614,57.05580711364746,15.960049629211426,70.56716084480286,44.606950879096985,42.99432039260864,15.23509919643402,33.437204360961914,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.101574659347534,14.466424286365507,28.522640466690063,12.770943343639374,77.0259439945221,59.29356813430786,73.06244373321533,55.708593130111694,47.51219153404236,21.477657556533813,50.67755579948425,15.847411751747131,72.67876267433167,55.41604161262512,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,63.59435319900513,37.08428144454956,72.57134914398193,45.8738386631012,93.68078112602234,88.05481195449829,98.24605584144592,96.55563831329346,85.9536349773407,78.44309210777283,70.27574181556702,57.27603435516357,42.90507137775421,9.490567445755005,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,65.1365339756012,37.98358738422394,52.359914779663086,6.1524540185928345,93.23302507400513,88.59122395515442,98.2446551322937,96.6566801071167,58.45879316329956,29.063865542411804,65.43290615081787,45.47699689865112,70.03061175346375,48.67248237133026,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,87.4906599521637,77.0413875579834,84.71063375473022,74.59338903427124,87.93020248413086,76.03014707565308,99.47347640991212,99.02699589729308,77.44827270507812,62.19780445098877,76.74686908721924,63.41026425361633,96.02208137512208,92.93545484542848,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,93.27248334884644,88.62872123718262,63.71062397956848,29.60878312587738,96.91558480262756,94.07902956008913,97.64949083328248,95.3529953956604,98.78650307655334,97.98361659049988,94.85328197479248,92.4032986164093,57.00816512107849,20.200926065444943,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,75.2261221408844,57.35834836959839,62.08322048187256,32.75718092918396,78.43693494796753,57.325923442840576,80.22802472114563,61.17219924926758,98.34011793136597,97.2476601600647,73.37111234664917,50.99418759346008,83.02221894264221,71.78638577461243,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,87.29692101478577,80.97315430641174,68.39407086372375,46.18976712226868,93.22026371955872,87.44423985481262,98.82904291152954,97.91885614395142,85.97877025604248,76.02600455284119,55.53874969482422,30.89357912540436,67.94136762619019,41.33514761924744,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,88.19459080696106,82.98020958900452,33.602023124694824,18.922385573387142,76.90876126289368,59.74809527397156,86.85229420661926,79.99614477157593,55.03801703453064,34.790658950805664,43.78994107246399,18.839184939861298,69.76227164268494,51.56369209289551,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,98.88373613357544,97.85178899765016,69.0820038318634,56.30311965942383,94.35821771621704,90.33995866775513,97.9239583015442,96.01474404335022,97.87054657936096,96.71317934989928,69.78432536125183,57.6576292514801,38.46178352832794,4.519379138946533,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,90.51374197006226,83.95695090293884,69.66881155967712,47.050660848617554,59.05853509902954,18.468236923217773,88.73084783554077,77.79706120491028,99.02440905570984,98.3877420425415,56.063926219940186,15.046679973602297,54.38746809959412,21.3998019695282,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,64.97886776924133,37.03180551528931,80.98340630531311,63.29764127731323,81.90900683403015,67.89602637290955,76.99974775314331,54.93894815444946,92.28420853614809,88.84304165840149,70.56735157966614,48.66386651992798,69.05168294906616,54.91295456886292,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.632732629776,12.897783517837524,62.66780495643616,48.3531266450882,38.68623673915863,1.771572232246399,48.70292246341705,1.4984309673309326,49.08272624015808,27.640068531036377,32.27705955505371,0.0,30.85775077342987,4.463717341423035,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,74.25979971885681,61.04936599731445,90.75560569763184,84.48234796524048,99.51204657554626,99.07913208007812,83.59334468841553,67.63927340507507,56.83267116546631,23.422467708587646,58.32089185714722,18.39384138584137,99.0520715713501,98.59337210655212,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51.08973979949951,31.54617249965668,27.774766087532043,13.365407288074492,96.77011966705322,94.63219046592712,62.11313009262085,43.16969513893128,80.07177114486694,69.77179050445557,51.77751779556274,31.873902678489685,76.25293135643005,55.078256130218506,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33.13969671726227,21.323372423648834,38.64774703979492,20.95351815223694,47.3154753446579,20.35593092441559,56.4085066318512,26.21520757675171,43.12906861305237,3.859606385231018,40.23014903068543,15.054765343666077,53.26194763183594,31.059065461158752,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.92012572288513,27.629464864730835,26.69871151447296,8.06000828742981,69.31838393211365,43.81757378578186,81.93731307983398,65.48467874526978,48.97165894508362,20.182707905769348,56.99809789657593,28.974220156669617,46.46668434143066,7.944449782371521,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.307093262672424,0.8030831813812256,35.1124107837677,20.24488002061844,69.94009017944336,42.87024736404419,82.14976787567139,68.73918771743774,35.55140793323517,6.985047459602356,68.96700859069824,54.5107364654541,69.22466158866882,42.22158193588257,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.116628766059875,12.766987085342407,42.03706383705139,21.22720777988434,91.73102974891664,85.4886531829834,45.55542469024658,8.95061194896698,39.44711089134216,10.586988925933838,50.38600564002991,30.654561519622803,89.834064245224,83.32650661468506,1
